"X","FirstName","LastName","Position","Origin","Destination","TransferDate","Rating","Stars","Eligibility","Team","Transfer","Player","Team_New"
2735,"Mason","Gilbert","TE","Lafayette","Maine","2023-11-21T21:21:00.000Z",NA,NA,"Immediate","Maine",TRUE,"Mason Gilbert",NA
2736,"Leonard","St. Gourdin","CB","Dartmouth","Massachusetts","2023-11-21T21:14:00.000Z",0.85,3,"Immediate","Massachusetts",TRUE,"Leonard St. Gourdin","massachusetts"
2737,"Teagan","Wilk","S","East Carolina","Houston","2023-11-21T20:37:00.000Z",0.86,3,"Immediate","Houston",TRUE,"Teagan Wilk","houston"
2738,"Kaleb","Moody","S","Harvard","Kent State","2023-11-21T18:36:00.000Z",0.83,3,"Immediate","Kent State",TRUE,"Kaleb Moody","kent-state"
2739,"Alan","Herron","OT","Shorter","Maryland","2023-11-16T14:56:00.000Z",0.87,3,"Immediate","Maryland",TRUE,"Alan Herron","maryland"
2740,"Ryan","Raybuck","S","Saint Anselm","Western Michigan","2023-11-27T22:28:00.000Z",0.82,3,"Immediate","Western Michigan",TRUE,"Ryan Raybuck","western-michigan"
2741,"Kyirin","Heath","TE","Ole Miss","Southern Miss","2023-12-04T14:49:00.000Z",0.87,3,"Immediate","Southern Miss",TRUE,"Kyirin Heath","southern-mississippi"
2742,"Rico","Walker","TE","Maryland","Auburn","2023-12-04T15:14:00.000Z",0.9,4,"Immediate","Auburn",TRUE,"Rico Walker","auburn"
2743,"Kyle","Thomas","DT","Akron","","2023-12-04T14:37:00.000Z",NA,NA,"Immediate","Akron",FALSE,"Kyle Thomas","akron"
2744,"D'Wan","Mathis","QB","Temple","Davenport","2023-10-25T21:46:00.000Z",NA,3,"Immediate","Davenport",TRUE,"D'Wan Mathis",NA
2745,"Josh","McCormick","K","Oregon State","William & Mary","2023-10-24T17:04:00.000Z",NA,NA,"Immediate","William & Mary",TRUE,"Josh McCormick",NA
2746,"TyShawn","Hurst","OT","Marshall","Mercer","2023-10-23T17:05:00.000Z",NA,2,"Immediate","Mercer",TRUE,"TyShawn Hurst",NA
2747,"Kenzel","Lawler","CB","Utah","Montana","2023-10-18T15:11:00.000Z",NA,3,"Immediate","Montana",TRUE,"Kenzel Lawler",NA
2748,"Hank","Pepper","LS","Michigan State","USC","2023-10-18T14:52:00.000Z",NA,2,"Immediate","USC",TRUE,"Hank Pepper",NA
2749,"Jamarius","Dinkins","DL","Kentucky","Purdue","2023-12-04T15:18:00.000Z",0.87,3,"Immediate","Purdue",TRUE,"Jamarius Dinkins","purdue"
2750,"D'moir","Jean-Baptiste","S","Florida International","Edward Waters","2023-12-04T14:36:00.000Z",NA,2,"Immediate","Edward Waters",TRUE,"D'moir Jean-Baptiste",NA
2751,"Gavin","Gibson","CB","Maryland","East Carolina","2023-12-04T15:10:00.000Z",0.85,3,"Immediate","East Carolina",TRUE,"Gavin Gibson","east-carolina"
2752,"T.J.","Harvison","RB","Pittsburgh","","2023-12-04T15:10:00.000Z",NA,3,"Immediate","Pittsburgh",FALSE,"T.J. Harvison","pittsburgh"
2753,"Mason","White","CB","TCU","Oregon State","2023-12-04T15:09:00.000Z",0.85,3,"Immediate","Oregon State",TRUE,"Mason White","oregon-state"
2754,"Jayden","Davis","S","Central Michigan","Idaho State","2023-12-04T14:36:00.000Z",NA,NA,"Immediate","Idaho State",TRUE,"Jayden Davis",NA
2755,"Ashton","Cozart","WR","Oregon","SMU","2023-12-04T15:04:00.000Z",0.89,3,"Immediate","SMU",TRUE,"Ashton Cozart","southern-methodist"
2756,"Chandler","Matthews","LB","Limestone College","Western Kentucky","2023-11-29T18:49:00.000Z",0.82,3,"Immediate","Western Kentucky",TRUE,"Chandler Matthews","western-kentucky"
2757,"Samuel","Okunlola","DL","Pittsburgh","Colorado","2023-12-04T18:13:00.000Z",0.92,4,"Immediate","Colorado",TRUE,"Samuel Okunlola","colorado"
2758,"Fernando","Carmona","OT","San José State","Arkansas","2023-12-04T18:13:00.000Z",0.88,3,"Immediate","Arkansas",TRUE,"Fernando Carmona","arkansas"
2759,"Justin","Kanyuk","OT","North Carolina","Georgia Southern","2023-12-04T18:12:00.000Z",0.82,3,"Immediate","Georgia Southern",TRUE,"Justin Kanyuk","georgia-southern"
2760,"Corey","Dyches","TE","Maryland","California","2023-12-04T14:52:00.000Z",0.88,3,"Immediate","California",TRUE,"Corey Dyches","california"
2761,"Carmycah","Glass","LB","Missouri","Louisiana","2023-12-04T17:57:00.000Z",0.82,3,"Immediate","Louisiana",TRUE,"Carmycah Glass",NA
2762,"Reggie","Jones","DL","Louisiana Tech","","2023-12-04T15:08:00.000Z",NA,3,"Immediate","Louisiana Tech",FALSE,"Reggie Jones","louisiana-tech"
2763,"Vai","Kaho","ILB","San Diego State","Montana","2023-12-04T15:02:00.000Z",NA,3,"Immediate","Montana",TRUE,"Vai Kaho",NA
2764,"Demarko","Williams","S","Ole Miss","Western Kentucky","2023-12-04T15:00:00.000Z",0.84,3,"Immediate","Western Kentucky",TRUE,"Demarko Williams","western-kentucky"
2765,"Stephon","Hall","S","Pittsburgh","Youngstown State","2023-12-04T14:59:00.000Z",NA,3,"Immediate","Youngstown State",TRUE,"Stephon Hall",NA
2766,"Tigana","Cisse","IOL","Idaho","Ohio","2023-12-18T06:00:00.000Z",0.82,3,"Immediate","Ohio",TRUE,"Tigana Cisse","ohio"
2767,"Cam","Barfield","RB","Boston College","Hawai'i","2023-12-04T15:41:00.000Z",0.84,3,"Immediate","Hawai'i",TRUE,"Cam Barfield","hawaii"
2768,"Xavier","Coleman","RB","Boston College","Lamar","2023-12-04T15:00:00.000Z",NA,3,"Immediate","Lamar",TRUE,"Xavier Coleman",NA
2769,"George","Johnson III","WR","Massachusetts","Florida Atlantic","2023-11-29T19:17:00.000Z",0.84,3,"Immediate","Florida Atlantic",TRUE,"George Johnson III","florida-atlantic"
2770,"Tyson","McWilliams","CB","California","UC Davis","2023-11-29T19:04:00.000Z",NA,3,"Immediate","UC Davis",TRUE,"Tyson McWilliams",NA
2771,"Joshua","Sales Jr.","OT","Indiana","Purdue","2023-11-29T18:59:00.000Z",0.84,3,"Immediate","Purdue",TRUE,"Joshua Sales Jr.","purdue"
2772,"Jacob","Dobbs","LB","Holy Cross","James Madison","2023-11-20T06:00:00.000Z",0.87,3,"Immediate","James Madison",TRUE,"Jacob Dobbs","james-madison"
2773,"Jeremiah","Piper","CB","Western Michigan","Western Illinois","2023-12-04T15:13:00.000Z",NA,2,"Immediate","Western Illinois",TRUE,"Jeremiah Piper",NA
2774,"Grayson","James","QB","Florida International","Boston College","2023-12-04T15:12:00.000Z",0.84,3,"Immediate","Boston College",TRUE,"Grayson James","boston-college"
2775,"CJ","Rogers","QB","Texas State","Houston Christian","2023-12-04T14:57:00.000Z",NA,NA,"Immediate","Houston Christian",TRUE,"CJ Rogers",NA
2776,"Rance","Conner","CB","East Carolina","","2023-12-04T15:12:00.000Z",NA,3,"Immediate","East Carolina",FALSE,"Rance Conner","east-carolina"
2777,"Arthur","Jenkins","WR","Florida Atlantic","Albany State","2023-12-04T15:12:00.000Z",NA,3,"Immediate","Albany State",TRUE,"Arthur Jenkins",NA
2778,"Cameron","Dye","OT","Georgia State","Southern Illinois","2023-12-04T15:12:00.000Z",NA,2,"Immediate","Southern Illinois",TRUE,"Cameron Dye",NA
2779,"Joey","Yellen","QB","Hawai'i","","2023-11-14T15:54:00.000Z",NA,3,"Immediate","Hawai'i",FALSE,"Joey Yellen","hawaii"
2780,"Jaden","Richardson","WR","Tufts University","USC","2023-11-13T23:05:00.000Z",0.89,3,"Immediate","USC",TRUE,"Jaden Richardson",NA
2781,"Tony","Harris","CB","App State","Lafayette","2023-12-04T15:29:00.000Z",NA,NA,"Immediate","Lafayette",TRUE,"Tony Harris",NA
2782,"Ryan","Jankowski","QB","Akron","Massachusetts","2023-12-04T14:33:00.000Z",0.81,3,"Immediate","Massachusetts",TRUE,"Ryan Jankowski","massachusetts"
2783,"Porter","Rooks","WR","NC State","Eastern Michigan","2023-12-04T14:32:00.000Z",0.85,3,"Immediate","Eastern Michigan",TRUE,"Porter Rooks","eastern-michigan"
2784,"George","Maile","IOL","Baylor","Utah State","2023-12-04T15:32:00.000Z",0.85,3,"Immediate","Utah State",TRUE,"George Maile","utah-state"
2785,"Jakobe","Thomas","S","Middle Tennessee","Tennessee","2023-11-28T16:38:00.000Z",0.89,3,"Immediate","Tennessee",TRUE,"Jakobe Thomas","tennessee"
2786,"Jaden","Woods","S","Akron","East Tennessee State","2023-10-11T17:58:00.000Z",NA,2,"Immediate","East Tennessee State",TRUE,"Jaden Woods",NA
2787,"Blake","Shapen","QB","Baylor","Mississippi State","2023-12-04T14:56:00.000Z",0.87,3,"Immediate","Mississippi State",TRUE,"Blake Shapen","mississippi-state"
2788,"CJ","Williams","CB","Hawai'i","","2023-12-04T15:14:00.000Z",NA,NA,"Immediate","Hawai'i",FALSE,"CJ Williams","hawaii"
2789,"Evan","Graham","LB","Georgia State","Alabama A&M","2023-12-04T14:56:00.000Z",NA,3,"Immediate","Alabama A&M",TRUE,"Evan Graham",NA
2790,"Jaishawn","Barham","LB","Maryland","Michigan","2023-12-04T14:54:00.000Z",0.91,4,"Immediate","Michigan",TRUE,"Jaishawn Barham","michigan"
2791,"Kamari","Wilson","S","Florida","Arizona State","2023-12-04T14:54:00.000Z",0.88,3,"Immediate","Arizona State",TRUE,"Kamari Wilson","arizona-state"
2792,"Zion","Steptoe","S","Purdue","Tulsa","2023-12-04T14:53:00.000Z",0.84,3,"Immediate","Tulsa",TRUE,"Zion Steptoe","tulsa"
2793,"Jaden","Williams","WR","Boston College","Texas State","2023-12-04T15:33:00.000Z",0.84,3,"Immediate","Texas State",TRUE,"Jaden Williams","texas-state"
2794,"Andre","Hines Jr.","RB","Boston College","Wagner","2023-11-27T21:14:00.000Z",NA,3,"Immediate","Wagner",TRUE,"Andre Hines Jr.",NA
2795,"Upton","Stout","CB","Western Kentucky","Western Kentucky","2023-11-27T21:10:00.000Z",0.91,4,"Immediate","Western Kentucky",TRUE,"Upton Stout","western-kentucky"
2796,"Jonny","Hassard","OT","Massachusetts","Charlotte","2023-11-29T19:17:00.000Z",0.83,3,"Immediate","Charlotte",TRUE,"Jonny Hassard","charlotte"
2797,"Josh","Sterns","WR","Western Kentucky","Gardner-Webb","2023-12-04T17:56:00.000Z",NA,NA,"Immediate","Gardner-Webb",TRUE,"Josh Sterns",NA
2798,"Winston","Wright Jr.","WR","Florida State","East Carolina","2023-10-13T14:52:00.000Z",0.85,3,"Immediate","East Carolina",TRUE,"Winston Wright Jr.","east-carolina"
2799,"Ali","Barkley","RB","Akron","","2023-10-11T17:13:00.000Z",NA,2,"Immediate","Akron",FALSE,"Ali Barkley","akron"
2800,"Jordon","Simmons","RB","Michigan State","Akron","2023-10-10T14:49:00.000Z",0.84,3,"Immediate","Akron",TRUE,"Jordon Simmons","akron"
2801,"Durell","Robinson","RB","Charlotte","UConn","2023-12-04T14:36:00.000Z",0.85,3,"Immediate","UConn",TRUE,"Durell Robinson",NA
2802,"Tysheik","Galloway","DL","Liberty","West Georgia","2023-12-04T15:35:00.000Z",NA,2,"Immediate","West Georgia",TRUE,"Tysheik Galloway",NA
2803,"Jarrett","Guest","QB","Coastal Carolina","Bryant","2023-11-28T16:49:00.000Z",NA,2,"Immediate","Bryant",TRUE,"Jarrett Guest",NA
2804,"Lavonte","Gater","CB","Kent State","","2023-12-04T14:53:00.000Z",NA,3,"Immediate","Kent State",FALSE,"Lavonte Gater","kent-state"
2805,"Shane","Slattery","LB","Kent State","Robert Morris","2023-12-04T14:24:00.000Z",NA,2,"Immediate","Robert Morris",TRUE,"Shane Slattery",NA
2806,"Trell","Harris","WR","Kent State","Virginia","2023-12-04T14:21:00.000Z",0.87,3,"Immediate","Virginia",TRUE,"Trell Harris","virginia"
2807,"Jordan","Johnson","RB","Hawai'i","Grambling","2023-12-04T15:33:00.000Z",NA,3,"Immediate","Grambling",TRUE,"Jordan Johnson",NA
2808,"Charlie","Leota","DL","San José State","","2023-08-17T05:00:00.000Z",NA,2,"Immediate","San José State",FALSE,"Charlie Leota","san-jose-state"
2809,"Nate","Clifton","DL","Vanderbilt","USC","2023-12-04T15:30:00.000Z",0.9,4,"Immediate","USC",TRUE,"Nate Clifton",NA
2810,"Sam","Franklin","RB","UT Martin","Oklahoma","2023-12-04T15:42:00.000Z",0.89,3,"Immediate","Oklahoma",TRUE,"Sam Franklin","oklahoma"
2811,"Dayne","Shor","OT","UConn","Akron","2023-11-27T06:00:00.000Z",0.83,3,"Immediate","Akron",TRUE,"Dayne Shor","akron"
2812,"Drew","Francis","LB","Middle Tennessee","","2023-11-28T16:46:00.000Z",NA,3,"Immediate","Middle Tennessee",FALSE,"Drew Francis","middle-tennessee-state"
2813,"Justin","Medlock","LB","Utah","SMU","2023-12-04T15:28:00.000Z",0.85,3,"Immediate","SMU",TRUE,"Justin Medlock","southern-methodist"
2814,"Anthony","Hankerson","RB","Colorado","Oregon State","2023-12-04T15:28:00.000Z",0.88,3,"Immediate","Oregon State",TRUE,"Anthony Hankerson","oregon-state"
2815,"Javan","Robinson","CB","Washington State","Arizona State","2023-12-04T15:31:00.000Z",0.87,3,"Immediate","Arizona State",TRUE,"Javan Robinson","arizona-state"
2816,"Myles","Montgomery","RB","Cincinnati","UCF","2023-12-04T15:32:00.000Z",0.89,3,"Immediate","UCF",TRUE,"Myles Montgomery",NA
2817,"Robert","Lewis","WR","Georgia State","Auburn","2023-12-04T15:30:00.000Z",0.89,3,"Immediate","Auburn",TRUE,"Robert Lewis","auburn"
2818,"Javante","Mackey","LB","Arkansas State","Memphis","2023-12-04T21:14:00.000Z",0.85,3,"Immediate","Memphis",TRUE,"Javante Mackey","memphis"
2819,"Will","Rogers","QB","Mississippi State","Washington","2023-11-24T22:33:00.000Z",0.9,4,"Immediate","Washington",TRUE,"Will Rogers","washington"
2820,"Donald","Chaney Jr.","RB","Miami","Louisville","2023-11-28T00:08:00.000Z",0.88,3,"Immediate","Louisville",TRUE,"Donald Chaney Jr.","louisville"
2821,"Vinny","Sciury","IOL","Toledo","Texas Tech","2023-12-04T20:37:00.000Z",0.88,3,"Immediate","Texas Tech",TRUE,"Vinny Sciury","texas-tech"
2822,"Naki","Fahina","DL","UNLV","New Mexico State","2023-12-28T02:05:00.000Z",0.83,3,"Immediate","New Mexico State",TRUE,"Naki Fahina","new-mexico-state"
2823,"Yessman","Green","CB","Jacksonville State","UTEP","2023-12-19T06:00:00.000Z",0.83,3,"Immediate","UTEP",TRUE,"Yessman Green",NA
2824,"Javohn","Thomas","WR","South Florida","","2023-12-07T18:48:00.000Z",NA,3,"Immediate","South Florida",FALSE,"Javohn Thomas","south-florida"
2825,"Raydrian","McKneely","RB","Memphis","Northwestern State","2023-12-14T17:51:00.000Z",NA,3,"Immediate","Northwestern State",TRUE,"Raydrian McKneely",NA
2826,"Darrius","Clemons","WR","Michigan","Oregon State","2024-01-10T06:00:00.000Z",0.88,3,"Immediate","Oregon State",TRUE,"Darrius Clemons","oregon-state"
2827,"Dariyan","Wiley","WR","UL Monroe","Nevada","2023-11-28T16:47:00.000Z",NA,2,"Immediate","Nevada",TRUE,"Dariyan Wiley","nevada"
2828,"Marcus","Bradley","DL","Massachusetts","","2024-03-25T23:08:00.000Z",NA,4,"Immediate","Massachusetts",FALSE,"Marcus Bradley","massachusetts"
2829,"Osei","Dixon","CB","Massachusetts","","2024-03-25T23:08:00.000Z",NA,3,"Immediate","Massachusetts",FALSE,"Osei Dixon","massachusetts"
2830,"Andre","Jones","WR","Eastern New Mexico","Coastal Carolina","2023-12-20T20:16:00.000Z",0.84,3,"Immediate","Coastal Carolina",TRUE,"Andre Jones","coastal-carolina"
2831,"George","Udo","S","Cincinnati","Ball State","2023-11-28T16:37:00.000Z",0.82,3,"Immediate","Ball State",TRUE,"George Udo","ball-state"
2832,"CJ","Smith","WR","Georgia","Purdue","2023-12-31T17:02:00.000Z",0.89,3,"Immediate","Purdue",TRUE,"CJ Smith","purdue"
2833,"Ryan","Stewart","OT","San José State","Arizona","2024-01-30T06:00:00.000Z",0.85,3,"Immediate","Arizona",TRUE,"Ryan Stewart","arizona"
2834,"Tyrell","Lawrence","IOL","Minnesota","Alabama A&M","2023-12-04T23:18:00.000Z",NA,3,"Immediate","Alabama A&M",TRUE,"Tyrell Lawrence",NA
2835,"Chamon","Metayer","TE","Colorado","Arizona State","2024-04-17T19:16:00.000Z",0.87,3,"Immediate","Arizona State",TRUE,"Chamon Metayer","arizona-state"
2836,"Wayne","Matthews III","LB","Old Dominion","Michigan State","2023-12-29T14:52:00.000Z",0.91,4,"Immediate","Michigan State",TRUE,"Wayne Matthews III","michigan-state"
2837,"Eric","Meeks","IOL","Marshall","","2023-12-21T21:44:00.000Z",NA,2,"Immediate","Marshall",FALSE,"Eric Meeks","marshall"
2838,"Ethan","Boyd","OT","Michigan State","Colorado","2024-04-30T17:36:00.000Z",0.85,3,"Immediate","Colorado",TRUE,"Ethan Boyd","colorado"
2839,"Elijah","Metcalf","WR","Middle Tennessee","Marshall","2023-11-28T16:46:00.000Z",0.84,3,"Immediate","Marshall",TRUE,"Elijah Metcalf","marshall"
2840,"Zymir","Cobbs","DL","Temple","Houston Christian","2023-12-06T19:53:00.000Z",NA,NA,"Immediate","Houston Christian",TRUE,"Zymir Cobbs",NA
2841,"Olan","Robinson","LB","Liberty","Alabama A&M","2024-01-06T06:00:00.000Z",NA,3,"Immediate","Alabama A&M",TRUE,"Olan Robinson",NA
2842,"Chubba","Purdy","QB","Nebraska","Nevada","2023-12-21T15:12:00.000Z",0.84,3,"Immediate","Nevada",TRUE,"Chubba Purdy","nevada"
2843,"Dan","Foster Jr.","LB","Texas State","Louisville","2024-02-22T06:00:00.000Z",0.84,3,"Immediate","Louisville",TRUE,"Dan Foster Jr.","louisville"
2844,"Andrew","Wimmer","RB","UNLV","East Central (OK)","2024-01-02T18:19:00.000Z",NA,NA,"Immediate","East Central (OK)",TRUE,"Andrew Wimmer",NA
2845,"Joshua","Williams","LB","Utah State","","2023-12-04T16:01:00.000Z",NA,3,"Immediate","Utah State",FALSE,"Joshua Williams","utah-state"
2846,"Raylen","Sharpe","WR","Missouri State","Fresno State","2024-04-17T19:45:00.000Z",0.87,3,"Immediate","Fresno State",TRUE,"Raylen Sharpe","fresno-state"
2847,"Tre'Shon","Devones","CB","Rice","Duke","2024-02-15T06:00:00.000Z",0.86,3,"Immediate","Duke",TRUE,"Tre'Shon Devones","duke"
2848,"Mitchell","Mayes","OT","Clemson","Charlotte","2023-11-29T19:44:00.000Z",0.86,3,"Immediate","Charlotte",TRUE,"Mitchell Mayes","charlotte"
2849,"Frank","Peasant","RB","Middle Tennessee","","2023-11-29T18:32:00.000Z",NA,3,"Immediate","Middle Tennessee",FALSE,"Frank Peasant","middle-tennessee-state"
2850,"Ladarius","Tennison","S","Ole Miss","UCF","2024-01-05T19:00:00.000Z",0.88,3,"Immediate","UCF",TRUE,"Ladarius Tennison",NA
2851,"Mikele","Colasurdo","QB","Georgia State","","2024-01-05T16:37:00.000Z",NA,3,"Immediate","Georgia State",FALSE,"Mikele Colasurdo","georgia-state"
2852,"Deuce","Caldwell","LB","North Carolina","","2023-12-04T21:30:00.000Z",NA,3,"Immediate","North Carolina",FALSE,"Deuce Caldwell","north-carolina"
2853,"Casey","Kelly","TE","Oregon","East Carolina","2024-01-05T14:44:00.000Z",0.87,3,"Immediate","East Carolina",TRUE,"Casey Kelly","east-carolina"
2854,"Trill","Carter","DL","Texas","Auburn","2024-01-05T06:00:00.000Z",0.87,3,"Immediate","Auburn",TRUE,"Trill Carter","auburn"
2855,"Sione","Lolohea","DL","Oregon State","Florida State","2024-01-05T06:00:00.000Z",0.9,4,"Immediate","Florida State",TRUE,"Sione Lolohea","florida-state"
2856,"Chris","Tyree","WR","Notre Dame","Virginia","2023-11-27T22:38:00.000Z",0.89,3,"Immediate","Virginia",TRUE,"Chris Tyree","virginia"
2857,"Jakobie","Seabourn","S","Syracuse","Northern Arizona","2023-11-27T22:37:00.000Z",NA,3,"Immediate","Northern Arizona",TRUE,"Jakobie Seabourn",NA
2858,"Aman","Greenwood","S","Syracuse","Akron","2023-11-27T22:33:00.000Z",NA,3,"Immediate","Akron",TRUE,"Aman Greenwood","akron"
2859,"Jostein","Clarke","WR","UTEP","Bethune-Cookman","2023-11-27T22:09:00.000Z",NA,NA,"Immediate","Bethune-Cookman",TRUE,"Jostein Clarke",NA
2860,"Christian","Wells","WR","Massachusetts","","2023-11-27T22:07:00.000Z",NA,3,"Immediate","Massachusetts",FALSE,"Christian Wells","massachusetts"
2861,"Jonah","Brewster","OT","Louisiana Tech","Houston Christian","2023-11-27T22:07:00.000Z",NA,2,"Immediate","Houston Christian",TRUE,"Jonah Brewster",NA
2862,"Will","Howard","QB","Kansas State","Ohio State","2023-11-27T22:06:00.000Z",0.92,4,"Immediate","Ohio State",TRUE,"Will Howard","ohio-state"
2863,"Julio","Macias","K","Purdue","UAlbany","2023-11-27T22:05:00.000Z",NA,NA,"Immediate","UAlbany",TRUE,"Julio Macias",NA
2864,"Mikey","Matthews","WR","Utah","California","2023-12-06T21:25:00.000Z",0.9,4,"Immediate","California",TRUE,"Mikey Matthews","california"
2865,"Benjamin","Yurosek","TE","Stanford","Georgia","2023-12-13T17:13:00.000Z",0.9,4,"Immediate","Georgia",TRUE,"Benjamin Yurosek","georgia"
2866,"DJ","Jones","RB","North Carolina","Wyoming","2023-12-11T16:48:00.000Z",0.84,3,"Immediate","Wyoming",TRUE,"DJ Jones","wyoming"
2867,"Jayven","Hall","LB","Marshall","Georgia State","2023-12-06T14:52:00.000Z",0.83,3,"Immediate","Georgia State",TRUE,"Jayven Hall","georgia-state"
2868,"Cam","Fancher","QB","Marshall","Florida Atlantic","2023-12-06T14:50:00.000Z",0.88,3,"Immediate","Florida Atlantic",TRUE,"Cam Fancher","florida-atlantic"
2869,"Shawn","Miller","WR","Illinois","New Mexico","2023-12-04T15:08:00.000Z",0.83,3,"Immediate","New Mexico",TRUE,"Shawn Miller","new-mexico"
2870,"Darrell","Simmons Jr.","IOL","Iowa State","Kansas","2023-12-08T14:47:00.000Z",0.88,3,"Immediate","Kansas",TRUE,"Darrell Simmons Jr.","kansas"
2871,"Andreas","Paaske","TE","Eastern Michigan","Arkansas","2023-12-04T22:11:00.000Z",0.86,3,"Immediate","Arkansas",TRUE,"Andreas Paaske","arkansas"
2872,"Jelon","Johnson","WR","Temple","","2023-12-08T14:33:00.000Z",NA,NA,"Immediate","Temple",FALSE,"Jelon Johnson","temple"
2873,"Larry","Turner-Gooden","S","Texas","San José State","2023-12-08T14:30:00.000Z",0.84,3,"Immediate","San José State",TRUE,"Larry Turner-Gooden","san-jose-state"
2874,"Justin","Ball","TE","Vanderbilt","Mississippi State","2023-12-06T15:47:00.000Z",0.87,3,"Immediate","Mississippi State",TRUE,"Justin Ball","mississippi-state"
2875,"Douglas","Newsome","CB","Charlotte","UT Martin","2023-12-04T15:30:00.000Z",NA,2,"Immediate","UT Martin",TRUE,"Douglas Newsome",NA
2876,"Drake","Dabney","TE","Baylor","TCU","2023-12-04T15:29:00.000Z",0.88,3,"Immediate","TCU",TRUE,"Drake Dabney",NA
2877,"T.K.","Wright","LB","NC State","Temple","2023-12-04T15:29:00.000Z",0.85,3,"Immediate","Temple",TRUE,"T.K. Wright","temple"
2878,"Anthony","Smith","WR","NC State","East Carolina","2023-12-04T15:29:00.000Z",0.85,3,"Immediate","East Carolina",TRUE,"Anthony Smith","east-carolina"
2879,"Mitch","Jeter","K","South Carolina","Notre Dame","2023-12-04T15:29:00.000Z",0.82,3,"Immediate","Notre Dame",TRUE,"Mitch Jeter","notre-dame"
2880,"Marcus","Major","RB","Oklahoma","Minnesota","2023-12-04T15:28:00.000Z",0.86,3,"Immediate","Minnesota",TRUE,"Marcus Major","minnesota"
